stateFIPS,CongressionalDistrict,StateLower,StateAbbreviation,Population2016,FracCDFromSLD,FracSLDFromCD
22,6,81,LA,29955.186,0.038,0.017
22,6,88,LA,45598.952,0.058,0.026
22,6,92,LA,2102.682,0.003,0.001
22,6,95,LA,44970.784,0.057,0.026
22,6,101,LA,36026.325,0.046,0.029
23,1,1,ME,8792.479,0.013,0.003
23,1,2,ME,8963.894,0.013,0.003
23,1,3,ME,9036.771,0.013,0.003
23,1,4,ME,8931.048,0.013,0.003
23,1,5,ME,8934.127,0.013,0.003
23,1,6,ME,8963.894,0.013,0.003
23,1,7,ME,8949.524,0.013,0.003
23,1,8,ME,9221.53,0.014,0.003
23,1,9,ME,9091.173,0.013,0.003
23,1,10,ME,9297.487,0.014,0.003
23,1,11,ME,9424.765,0.014,0.003
23,1,12,ME,8751.421,0.013,0.003
23,1,13,ME,8852.012,0.013,0.003
23,1,14,ME,9421.686,0.014,0.003
23,1,15,ME,9231.795,0.014,0.003
23,1,16,ME,9409.369,0.014,0.003
23,1,17,ME,9203.055,0.014,0.003
23,1,18,ME,9204.081,0.014,0.003
23,1,19,ME,8844.827,0.013,0.003
23,1,20,ME,9462.744,0.014,0.003
23,1,21,ME,9452.479,0.014,0.003
23,1,22,ME,9464.847,0.014,0.003
23,1,23,ME,9513.722,0.014,0.003
23,1,24,ME,8915.486,0.013,0.003
23,1,25,ME,8711.235,0.013,0.003
23,1,26,ME,9187.129,0.014,0.003
23,1,27,ME,9028.498,0.013,0.003
23,1,28,ME,9212.012,0.014,0.003
23,1,29,ME,9171.577,0.014,0.003
23,1,30,ME,8814.916,0.013,0.003
23,1,31,ME,8826.321,0.013,0.003
23,1,32,ME,8869.866,0.013,0.003
23,1,33,ME,8757.891,0.013,0.003
23,1,34,ME,9312.582,0.014,0.003
23,1,35,ME,8825.284,0.013,0.003
23,1,36,ME,8747.523,0.013,0.003
23,1,37,ME,8728.861,0.013,0.003
23,1,38,ME,8739.229,0.013,0.003
23,1,39,ME,9123.884,0.013,0.003
23,1,40,ME,8848.094,0.013,0.003
23,1,41,ME,8825.284,0.013,0.003
23,1,42,ME,8921.707,0.013,0.003
23,1,43,ME,9063.749,0.013,0.003
23,1,44,ME,9228.601,0.014,0.003
23,1,45,ME,8746.487,0.013,0.003
23,1,46,ME,4701.91,0.007,0.002
23,1,47,ME,9248.3,0.014,0.003
23,1,48,ME,8691.536,0.013,0.003
23,1,49,ME,9561.415,0.014,0.004
23,1,50,ME,9274.22,0.014,0.004
23,1,51,ME,8979.087,0.013,0.004
23,1,52,ME,8509.175,0.013,0.003
23,1,53,ME,8541.404,0.013,0.003
23,1,54,ME,8779.022,0.013,0.004
23,1,55,ME,9227.768,0.014,0.004
23,1,65,ME,5745.973,0.008,0.002
23,1,66,ME,6461.369,0.01,0.003
23,1,67,ME,8799.364,0.013,0.004
23,1,68,ME,9539.585,0.014,0.004
23,1,69,ME,8232.231,0.012,0.004
23,1,78,ME,7693.058,0.011,0.003
23,1,79,ME,4271.947,0.006,0.002
23,1,80,ME,8775.173,0.013,0.004
23,1,81,ME,8577.454,0.013,0.005
23,1,83,ME,2917.716,0.004,0.002
23,1,84,ME,4896.749,0.007,0.003
23,1,85,ME,8787.696,0.013,0.005
23,1,86,ME,8695.9,0.013,0.005
23,1,87,ME,7041.411,0.01,0.004
23,1,88,ME,8290.284,0.012,0.005
23,1,89,ME,8487.22,0.013,0.005
23,1,90,ME,8469.346,0.012,0.005
23,1,91,ME,8605.222,0.013,0.005
23,1,92,ME,8546.72,0.013,0.005
23,1,93,ME,8878.787,0.013,0.005
23,1,94,ME,8181.647,0.012,0.005
23,1,95,ME,8977.807,0.013,0.005
23,1,109,ME,8643.586,0.013,0.008
23,1,110,ME,6874.795,0.01,0.006
23,1,134,ME,1593.321,0.002,0.003
23,2,46,ME,3834.316,0.006,0.001
23,2,56,ME,8976.963,0.014,0.004
23,2,57,ME,9193.191,0.014,0.004
23,2,58,ME,9104.508,0.014,0.004
23,2,59,ME,9148.351,0.014,0.004
23,2,60,ME,9043.725,0.014,0.004
23,2,61,ME,9165.291,0.014,0.004
23,2,62,ME,8333.26,0.013,0.003
23,2,63,ME,8823.511,0.014,0.004
23,2,64,ME,8413.972,0.013,0.004
23,2,65,ME,3063.069,0.005,0.001
23,2,66,ME,2293.814,0.004,0.001
23,2,69,ME,1135.772,0.002,0
23,2,70,ME,9107.944,0.014,0.004
23,2,71,ME,8676.588,0.013,0.004
23,2,72,ME,8837.591,0.014,0.004
23,2,73,ME,8516.313,0.013,0.004
23,2,74,ME,8983.891,0.014,0.004
23,2,75,ME,9040.735,0.014,0.004
23,2,76,ME,8624.833,0.013,0.004
23,2,77,ME,8535.011,0.013,0.004
23,2,78,ME,602.1,0.001,0
23,2,79,ME,4151.527,0.006,0.002
23,2,81,ME,307.959,0,0
23,2,82,ME,8930.207,0.014,0.005
23,2,83,ME,5724.883,0.009,0.003
23,2,84,ME,3429.008,0.005,0.002
23,2,87,ME,1749.051,0.003,0.001
23,2,94,ME,574.435,0.001,0
23,2,96,ME,8994.064,0.014,0.005
23,2,97,ME,9083.375,0.014,0.005
23,2,98,ME,9016.392,0.014,0.005
23,2,99,ME,9361.459,0.014,0.005
23,2,100,ME,8859.451,0.014,0.006
23,2,101,ME,8686.858,0.013,0.007
23,2,102,ME,8672.064,0.013,0.007
23,2,103,ME,8389.998,0.013,0.007
23,2,104,ME,8583.302,0.013,0.007
23,2,105,ME,8771.792,0.013,0.007
23,2,106,ME,8380.469,0.013,0.007
23,2,107,ME,8598.267,0.013,0.008
23,2,108,ME,8220.021,0.013,0.008
23,2,110,ME,1777.675,0.003,0.002
23,2,111,ME,8816.636,0.014,0.009
23,2,112,ME,8896.71,0.014,0.009
23,2,113,ME,8938.48,0.014,0.009
23,2,114,ME,8673.261,0.013,0.009
23,2,115,ME,8477.729,0.013,0.008
23,2,116,ME,8851.702,0.014,0.009
23,2,117,ME,9081.987,0.014,0.009
23,2,118,ME,8159.373,0.012,0.008
23,2,119,ME,8185.688,0.013,0.009
23,2,120,ME,8380.677,0.013,0.009
23,2,121,ME,8532.017,0.013,0.013
23,2,122,ME,8333.782,0.013,0.013
23,2,123,ME,8758.854,0.013,0.014
23,2,124,ME,9102.068,0.014,0.015
23,2,125,ME,8287.428,0.013,0.014
23,2,126,ME,8366.328,0.013,0.015
23,2,127,ME,8289.401,0.013,0.015
23,2,128,ME,8642.477,0.013,0.016
23,2,129,ME,8738.143,0.013,0.016
23,2,130,ME,8605.748,0.013,0.015
23,2,131,ME,8719.393,0.013,0.015
23,2,132,ME,9222.169,0.014,0.016
23,2,133,ME,8472.156,0.013,0.015
23,2,134,ME,6879.126,0.011,0.012
23,2,135,ME,8890.163,0.014,0.016
23,2,136,ME,8313.734,0.013,0.014
23,2,137,ME,8527.613,0.013,0.015
23,2,138,ME,8734.516,0.013,0.016
23,2,139,ME,8610.079,0.013,0.016
23,2,140,ME,8611.993,0.013,0.015
23,2,141,ME,8459.538,0.013,0.015
23,2,142,ME,8277.566,0.013,0.015
23,2,143,ME,8854.52,0.014,0.016
23,2,144,ME,8586.833,0.013,0.016
23,2,145,ME,8476.837,0.013,0.016
23,2,146,ME,8678.554,0.013,0.015
23,2,147,ME,8568.867,0.013,0.015
23,2,148,ME,8571.704,0.013,0.016
23,2,149,ME,8371.24,0.013,0.015
23,2,150,ME,8605.745,0.013,0.016
23,2,151,ME,8688.01,0.013,0.038
24,1,5,MD,65162.886,0.089,0.02
24,1,7,MD,75658.145,0.103,0.023
24,1,8,MD,21430.408,0.029,0.006
24,1,36,MD,129154.47,0.176,0.041
24,1,34A,MD,1407.804,0.002,0.011
24,1,34B,MD,37288.853,0.051,0.431
24,1,35A,MD,43046.215,0.059,0.51
24,1,35B,MD,87201.455,0.119,0.679
24,1,37A,MD,42366.568,0.058,0.506
24,1,37B,MD,85348.839,0.116,0.673
24,1,38A,MD,44633.364,0.061,0.519
24,1,38B,MD,44111.029,0.06,0.512
24,1,38C,MD,41852.159,0.057,1
24,1,42B,MD,14229.13,0.019,0.112
24,2,6,MD,126686.124,0.169,0.037
24,2,7,MD,45575.16,0.061,0.014
24,2,8,MD,62647.813,0.084,0.019
24,2,10,MD,81684.332,0.109,0.024
24,2,11,MD,46816.563,0.063,0.014
24,2,12,MD,12365.197,0.017,0.004
24,2,13,MD,37865.521,0.051,0.011
24,2,32,MD,63474.549,0.085,0.02
24,2,45,MD,45060.374,0.06,0.016
24,2,46,MD,37696.81,0.05,0.013
24,2,31A,MD,24135.276,0.032,0.28
24,2,34A,MD,78462.752,0.105,0.64
24,2,34B,MD,6619.651,0.009,0.076
24,2,42A,MD,33000.351,0.044,0.389
24,2,42B,MD,45418.838,0.061,0.358
24,3,8,MD,44220.346,0.059,0.013
24,3,11,MD,61678.489,0.082,0.018
24,3,12,MD,32332.817,0.043,0.01
24,3,13,MD,88519.372,0.118,0.026
24,3,14,MD,87288.906,0.116,0.026
24,3,19,MD,4204.339,0.006,0.001
24,3,20,MD,26653.618,0.035,0.008
24,3,21,MD,17951.351,0.024,0.005
24,3,32,MD,69494.626,0.092,0.022
24,3,33,MD,21390.036,0.028,0.007
24,3,40,MD,20514.833,0.027,0.007
24,3,41,MD,39180.609,0.052,0.014
24,3,43,MD,26142.183,0.035,0.009
24,3,45,MD,19337.891,0.026,0.007
24,3,46,MD,58360.123,0.078,0.021
24,3,09A,MD,2359.205,0.003,0.018
24,3,30A,MD,66308.584,0.088,0.515
24,3,31A,MD,20937.605,0.028,0.243
24,3,31B,MD,34466.13,0.046,0.263
24,3,42A,MD,9528.067,0.013,0.112
24,3,42B,MD,2150.267,0.003,0.017
24,4,21,MD,70502.491,0.093,0.021
24,4,22,MD,46627.667,0.061,0.014
24,4,24,MD,113587.631,0.15,0.033
24,4,25,MD,106203.725,0.14,0.031
24,4,26,MD,81263.981,0.107,0.024
24,4,32,MD,6832.972,0.009,0.002
24,4,33,MD,98922.707,0.13,0.03
24,4,23A,MD,13217.623,0.017,0.166
24,4,23B,MD,16601.957,0.022,0.136
24,4,30A,MD,15301.249,0.02,0.119
24,4,30B,MD,3694.498,0.005,0.043
24,4,31B,MD,54998.873,0.073,0.42
24,4,47A,MD,87742.383,0.116,0.669
24,4,47B,MD,42780.59,0.056,0.496
24,5,21,MD,46315.316,0.061,0.014
24,5,22,MD,86593.939,0.114,0.025
24,5,24,MD,9839.599,0.013,0.003
24,5,25,MD,16799.674,0.022,0.005
24,5,26,MD,41807.778,0.055,0.012
24,5,28,MD,137794.812,0.181,0.04
24,5,33,MD,15328.733,0.02,0.005
24,5,23A,MD,28325.13,0.037,0.357
24,5,23B,MD,65369.81,0.086,0.537
24,5,27A,MD,44992.962,0.059,0.538
24,5,27B,MD,44172.291,0.058,0.526
24,5,27C,MD,43921.042,0.058,1
24,5,29A,MD,45656.458,0.06,0.522
24,5,29B,MD,44707.803,0.059,0.517
24,5,29C,MD,44749.356,0.059,1
24,5,30A,MD,5371.029,0.007,0.042
24,5,30B,MD,39755.763,0.052,0.466
24,6,4,MD,20909.735,0.027,0.006
24,6,14,MD,13034.095,0.017,0.004
24,6,15,MD,119562.631,0.157,0.035
24,6,16,MD,9118.71,0.012,0.003
24,6,17,MD,70913.038,0.093,0.02
24,6,19,MD,45369.048,0.06,0.013
24,6,01A,MD,39748.773,0.052,0.502
24,6,01B,MD,40136.584,0.053,0.502
24,6,01C,MD,40133.245,0.053,1
24,6,02A,MD,90796.022,0.119,0.692
24,6,02B,MD,41032.377,0.054,0.502
24,6,39,MD,127351.507,0.167,0.041
24,6,03A,MD,73783.465,0.097,0.605
24,6,03B,MD,29600.377,0.039,0.363
24,7,7,MD,10727.591,0.015,0.003
24,7,10,MD,38880.293,0.053,0.011
24,7,11,MD,12318.355,0.017,0.004
24,7,12,MD,83454.129,0.113,0.025
24,7,13,MD,8484.299,0.012,0.002
24,7,40,MD,93792.135,0.128,0.03
24,7,41,MD,75749.97,0.103,0.026
24,7,43,MD,88713.167,0.121,0.032
24,7,45,MD,49811.698,0.068,0.018
24,7,46,MD,21160.222,0.029,0.008
24,7,09A,MD,63533.896,0.086,0.483
24,7,09B,MD,46759.781,0.064,0.545
24,7,42B,MD,22772.389,0.031,0.18
24,7,44A,MD,39143.985,0.053,0.481
24,7,44B,MD,80297.962,0.109,0.655
24,8,4,MD,114255.276,0.149,0.034
24,8,5,MD,63371.308,0.083,0.019
24,8,14,MD,34808.789,0.045,0.01
24,8,15,MD,9297.024,0.012,0.003
24,8,16,MD,120904.282,0.158,0.035
24,8,17,MD,65857.949,0.086,0.019
24,8,18,MD,128715.715,0.168,0.037
24,8,19,MD,80988.843,0.106,0.024
24,8,20,MD,99794.505,0.13,0.029
24,8,03A,MD,9390.816,0.012,0.077
24,8,03B,MD,12207.424,0.016,0.15
24,8,09A,MD,26565.713,0.035,0.202
25,1,65,MA,38367.125,0.052,0.016
25,1,66,MA,21091.901,0.029,0.009
25,1,67,MA,40262.658,0.055,0.017
25,1,68,MA,37944.094,0.052,0.017
25,1,100,MA,19051.836,0.026,0.013
25,1,102,MA,34693.972,0.047,0.029
25,1,103,MA,41657.571,0.057,0.034
25,1,104,MA,39930.219,0.055,0.033
25,1,105,MA,41535.271,0.057,0.034
25,1,106,MA,40308.235,0.055,0.036
25,1,107,MA,40376.965,0.055,0.036
25,1,108,MA,31986.829,0.044,0.03
25,1,109,MA,40457.824,0.055,0.037
25,1,110,MA,42384.291,0.058,0.04
25,1,111,MA,43146.388,0.059,0.044
25,1,112,MA,40716.573,0.056,0.041
25,1,113,MA,39958.52,0.055,0.04
25,1,115,MA,8420.864,0.012,0.008
25,1,116,MA,37511.053,0.051,0.037
25,1,117,MA,3236.729,0.004,0.003
25,1,207,MA,5719.815,0.008,0.121
25,1,208,MA,38805.038,0.053,0.837
25,1,209,MA,3367.434,0.005,0.069
25,2,66,MA,20203.811,0.027,0.009
25,2,100,MA,22053.789,0.03,0.015
25,2,101,MA,41660.763,0.056,0.034
25,2,102,MA,7223.183,0.01,0.006
25,2,108,MA,11297.844,0.015,0.01
25,2,115,MA,32580.21,0.044,0.032
25,2,116,MA,5374.076,0.007,0.005
25,2,117,MA,40065.019,0.054,0.04
25,2,121,MA,14910.725,0.02,0.023
25,2,125,MA,3704.075,0.005,0.006
25,2,155,MA,42227.895,0.057,0.213
25,2,203,MA,38363.71,0.052,0.342
25,2,204,MA,2599.729,0.003,0.056
25,2,206,MA,41832.752,0.056,0.901
25,2,207,MA,36926.434,0.05,0.783
25,2,208,MA,3005.135,0.004,0.065
25,2,209,MA,37169.046,0.05,0.764
25,2,210,MA,30188.318,0.041,0.636
25,2,211,MA,42094.47,0.057,0.836
25,2,212,MA,5992.822,0.008,0.115
25,2,213,MA,43966.521,0.059,0.912
25,2,214,MA,15787.222,0.021,0.385
25,2,215,MA,41055.81,0.055,1
25,2,216,MA,41498.164,0.056,1
25,2,217,MA,40610.377,0.055,1
25,2,218,MA,41392.451,0.056,1
25,2,219,MA,40387.66,0.054,1
25,3,84,MA,5996.002,0.008,0.003
25,3,85,MA,43045.425,0.056,0.025
25,3,96,MA,25605.655,0.034,0.015
25,3,97,MA,44746.738,0.059,0.026
25,3,98,MA,43019.219,0.056,0.025
25,3,99,MA,42950.034,0.056,0.025
25,3,114,MA,14310.738,0.019,0.014
25,3,118,MA,43432.327,0.057,0.044
25,3,119,MA,44381.061,0.058,0.05
25,3,120,MA,42847.373,0.056,0.048
25,3,121,MA,29202.381,0.038,0.045
25,3,130,MA,14317.734,0.019,0.026
25,3,131,MA,43199.639,0.057,0.076
25,3,133,MA,43923.088,0.058,0.078
25,3,134,MA,43413.289,0.057,0.077
25,3,135,MA,41406.881,0.054,0.074
25,3,153,MA,43099.16,0.056,0.219
25,3,154,MA,43134.488,0.056,0.224
25,3,203,MA,3689.706,0.005,0.033
25,3,204,MA,38752.694,0.051,0.841
25,3,205,MA,43850.545,0.057,0.905
25,3,214,MA,25173.138,0.033,0.615
25,4,69,MA,40846.25,0.054,0.018
25,4,70,MA,40681.477,0.054,0.018
25,4,71,MA,42973.693,0.057,0.019
25,4,72,MA,40163.158,0.053,0.018
25,4,73,MA,42537.856,0.057,0.019
25,4,74,MA,37255.883,0.05,0.016
25,4,75,MA,3394.027,0.005,0.001
25,4,76,MA,5985.625,0.008,0.003
25,4,80,MA,28243.451,0.038,0.013
25,4,82,MA,40701.844,0.054,0.024
25,4,122,MA,5383.316,0.007,0.008
25,4,125,MA,15785.785,0.021,0.027
25,4,127,MA,5575,0.007,0.01
25,4,128,MA,41836.297,0.056,0.076
25,4,129,MA,42645.418,0.057,0.077
25,4,164,MA,22283.848,0.03,0.137
25,4,165,MA,40800.963,0.054,0.243
25,4,166,MA,42923.112,0.057,0.26
25,4,169,MA,41981.551,0.056,0.261
25,4,170,MA,29080.299,0.039,0.177
25,4,171,MA,41494.143,0.055,0.258
25,4,179,MA,7860.334,0.01,0.048
25,4,182,MA,19640.142,0.026,0.185
25,4,193,MA,11858.884,0.016,0.112
25,4,198,MA,3942.915,0.005,0.037
25,4,201,MA,3741.301,0.005,0.031
25,4,210,MA,13134.044,0.017,0.277
25,4,212,MA,38009.41,0.051,0.728
25,5,122,MA,39266.149,0.051,0.06
25,5,123,MA,44273.178,0.057,0.071
25,5,124,MA,41603.609,0.054,0.067
25,5,125,MA,24352.612,0.032,0.042
25,5,126,MA,42397.922,0.055,0.077
25,5,127,MA,36835.614,0.048,0.067
25,5,130,MA,30068.616,0.039,0.054
25,5,132,MA,44731.151,0.058,0.079
25,5,140,MA,45363.64,0.059,0.081
25,5,141,MA,37067.245,0.048,0.068
25,5,142,MA,40397.86,0.052,0.075
25,5,143,MA,4746.841,0.006,0.009
25,5,146,MA,35481.791,0.046,0.063
25,5,147,MA,28792.003,0.037,0.05
25,5,148,MA,45280.084,0.059,0.082
25,5,149,MA,32466.363,0.042,0.059
25,5,150,MA,43109.737,0.056,0.079
25,5,151,MA,21909.718,0.028,0.097
25,5,152,MA,42384.172,0.055,0.216
25,5,170,MA,15393.388,0.02,0.094
25,5,199,MA,31279.136,0.041,0.279
25,5,202,MA,43929.601,0.057,0.386
25,6,83,MA,44007.721,0.058,0.025
25,6,84,MA,38945.711,0.051,0.023
25,6,86,MA,44960.582,0.059,0.026
25,6,87,MA,41138.655,0.054,0.024
25,6,88,MA,41408.055,0.054,0.024
25,6,89,MA,43334.743,0.057,0.025
25,6,90,MA,41909.12,0.055,0.024
25,6,91,MA,44283.233,0.058,0.026
25,6,92,MA,43626.157,0.057,0.025
25,6,93,MA,41158.571,0.054,0.024
25,6,94,MA,41874.528,0.055,0.024
25,6,95,MA,44970.016,0.059,0.026
25,6,96,MA,18849.67,0.025,0.011
25,6,114,MA,29705.866,0.039,0.029
25,6,136,MA,42970.124,0.056,0.075
25,6,137,MA,45154.328,0.059,0.081
25,6,138,MA,43803.571,0.057,0.079
25,6,139,MA,42563.977,0.056,0.077
25,6,147,MA,12997.756,0.017,0.023
25,6,149,MA,11248.364,0.015,0.02
25,6,199,MA,5545.254,0.007,0.049
25,7,141,MA,6777.575,0.009,0.012
25,7,142,MA,3364.461,0.004,0.006
25,7,143,MA,37707.138,0.048,0.069
25,7,144,MA,41755.914,0.053,0.078
25,7,145,MA,44070.105,0.056,0.081
25,7,146,MA,6755.364,0.009,0.012
25,7,151,MA,22858.452,0.029,0.101
25,7,157,MA,11154.272,0.014,0.057
25,7,161,MA,2777.916,0.004,0.014
25,7,163,MA,24980.457,0.032,0.124
25,7,184,MA,43998.029,0.056,0.411
25,7,185,MA,46488.586,0.059,0.421
25,7,186,MA,25836.406,0.033,0.243
25,7,187,MA,581.094,0.001,0.005
25,7,188,MA,43095.433,0.055,0.408
25,7,189,MA,42631.644,0.054,0.411
25,7,190,MA,43478.846,0.055,0.403
25,7,191,MA,32865.33,0.042,0.301
25,7,192,MA,45728.276,0.058,0.419
25,7,194,MA,36068,0.046,0.343
25,7,195,MA,39519.2,0.05,0.369
25,7,196,MA,23873.721,0.03,0.221
25,7,197,MA,38574.849,0.049,0.354
25,7,198,MA,23868.29,0.03,0.224
25,7,199,MA,9574.47,0.012,0.085
25,7,200,MA,43108.467,0.055,0.402
25,7,201,MA,41966.916,0.054,0.347
25,8,157,MA,31830.155,0.042,0.162
25,8,158,MA,41627.167,0.055,0.212
25,8,159,MA,43238.005,0.057,0.22
25,8,160,MA,44266.049,0.058,0.217
25,8,161,MA,40014.251,0.053,0.196
25,8,162,MA,40872.671,0.054,0.203
25,8,163,MA,16810.911,0.022,0.084
25,8,164,MA,20496.093,0.027,0.126
25,8,165,MA,3237.264,0.004,0.019
25,8,167,MA,43940.538,0.058,0.261
25,8,168,MA,42038.71,0.055,0.267
25,8,174,MA,40626.475,0.053,0.254
25,8,175,MA,15741.528,0.021,0.1
25,8,178,MA,42355.812,0.056,0.267
25,8,179,MA,33331.464,0.044,0.202
25,8,180,MA,41801.694,0.055,0.261
25,8,181,MA,41818.297,0.055,0.402
25,8,182,MA,24480.825,0.032,0.23
25,8,186,MA,17672.853,0.023,0.166
25,8,187,MA,42336.209,0.056,0.389
25,8,191,MA,13218.525,0.017,0.121
25,8,193,MA,31388.838,0.041,0.296
25,8,194,MA,6210.643,0.008,0.059
25,8,195,MA,2906.783,0.004,0.027
25,8,196,MA,20703.891,0.027,0.192
25,8,197,MA,3904.733,0.005,0.036
25,8,198,MA,15097.576,0.02,0.142
25,9,60,MA,41141.492,0.055,0.016
25,9,61,MA,40658.129,0.055,0.017
25,9,62,MA,42316.652,0.057,0.018
25,9,63,MA,39951.445,0.054,0.017
25,9,64,MA,42252.688,0.057,0.018
25,9,74,MA,6129.207,0.008,0.003
25,9,75,MA,36691.739,0.049,0.016
25,9,76,MA,33812.978,0.046,0.015
25,9,77,MA,42967.583,0.058,0.019
25,9,78,MA,41231.129,0.056,0.019
25,9,79,MA,40458.467,0.055,0.018
25,9,80,MA,12074.385,0.016,0.005
25,9,81,MA,42322.993,0.057,0.025
25,9,156,MA,40153.797,0.054,0.202
25,9,172,MA,42849.745,0.058,0.265
25,9,173,MA,42582.025,0.057,0.261
25,9,175,MA,26078.844,0.035,0.165
25,9,176,MA,43451.597,0.059,0.269
25,9,177,MA,42044.51,0.057,0.254
25,9,183,MA,42235.442,0.057,0.404
26,1,101,MI,71329.119,0.102,0.058
26,1,103,MI,31007,0.044,0.026
26,1,104,MI,92084,0.132,0.077
26,1,105,MI,91225,0.13,0.075
26,1,106,MI,65820.991,0.094,0.059
26,1,107,MI,93124.009,0.133,0.084
26,1,108,MI,85018,0.122,0.079
26,1,109,MI,85725.433,0.123,0.079
26,1,110,MI,83893.567,0.12,0.079
26,2,72,MI,51905.846,0.071,0.023
26,2,74,MI,41477.576,0.056,0.018
26,2,77,MI,76968.434,0.105,0.034
26,2,80,MI,2514.078,0.003,0.001
26,2,88,MI,93223.462,0.127,0.054
26,2,89,MI,91345.726,0.124,0.052
26,2,90,MI,97680.812,0.133,0.057
26,2,91,MI,87071.586,0.118,0.05
26,2,92,MI,86336.414,0.117,0.05
26,2,100,MI,85461,0.116,0.058
26,2,101,MI,21256.881,0.029,0.017
26,3,62,MI,91278.561,0.124,0.038
26,3,63,MI,43107.439,0.059,0.018
26,3,70,MI,3966.819,0.005,0.002
26,3,72,MI,26796.37,0.037,0.012
26,3,73,MI,99973.287,0.136,0.044
26,3,74,MI,55735.726,0.076,0.024
26,3,75,MI,99961.565,0.136,0.044
26,3,76,MI,100440.034,0.137,0.045
26,3,77,MI,21530.019,0.029,0.01
26,3,86,MI,96569.725,0.132,0.056
26,3,87,MI,94748.419,0.129,0.055
26,4,70,MI,81978.877,0.117,0.036
26,4,85,MI,90149.348,0.129,0.052
26,4,93,MI,96118.304,0.137,0.055
26,4,94,MI,55653.467,0.079,0.032
26,4,95,MI,6822.769,0.01,0.004
26,4,97,MI,68358.069,0.098,0.039
26,4,98,MI,64600.74,0.092,0.037
26,4,99,MI,90143.26,0.129,0.052
26,4,102,MI,86615.931,0.124,0.072
26,4,103,MI,59706,0.085,0.049
26,5,34,MI,83026.223,0.122,0.027
26,5,48,MI,86937.81,0.128,0.032
26,5,49,MI,83089.56,0.122,0.031
26,5,50,MI,87199.798,0.128,0.035
26,5,51,MI,68361.609,0.101,0.027
26,5,84,MI,17188.486,0.025,0.01
26,5,94,MI,30747.14,0.045,0.018
26,5,95,MI,77507.275,0.114,0.045
26,5,96,MI,84165.188,0.124,0.048
26,5,97,MI,15122,0.022,0.009
26,5,98,MI,20581.812,0.03,0.012
26,5,106,MI,25327,0.037,0.023
26,6,59,MI,92862.477,0.13,0.038
26,6,60,MI,97372.778,0.136,0.039
26,6,61,MI,97374.869,0.136,0.04
26,6,63,MI,50520.249,0.071,0.021
26,6,66,MI,91609.104,0.128,0.039
26,6,72,MI,20266.12,0.028,0.009
26,6,78,MI,89371.484,0.125,0.04
26,6,79,MI,84228.04,0.118,0.038
26,6,80,MI,92767.802,0.129,0.042
26,7,17,MI,64136.836,0.091,0.018
26,7,52,MI,79221.559,0.113,0.032
26,7,55,MI,20333.481,0.029,0.008
26,7,56,MI,85071.164,0.121,0.035
26,7,57,MI,92850.66,0.132,0.038
26,7,58,MI,89201,0.127,0.037
26,7,64,MI,85325.224,0.121,0.036
26,7,65,MI,93100.81,0.132,0.039
26,7,71,MI,94847.306,0.135,0.041
26,8,42,MI,95812.408,0.131,0.035
26,8,43,MI,36793.665,0.05,0.013
26,8,44,MI,14422.397,0.02,0.005
26,8,45,MI,84798.313,0.116,0.03
26,8,46,MI,92652.001,0.127,0.033
26,8,47,MI,92811.592,0.127,0.034
26,8,51,MI,23886.965,0.033,0.009
26,8,67,MI,96041.953,0.132,0.04
26,8,68,MI,96537.258,0.132,0.042
26,8,69,MI,95471.789,0.131,0.042
26,9,18,MI,95174.885,0.131,0.028
26,9,22,MI,88981.281,0.122,0.026
26,9,24,MI,40274.662,0.055,0.012
26,9,25,MI,67508.271,0.093,0.02
26,9,26,MI,89936.162,0.123,0.026
26,9,27,MI,62134.251,0.085,0.019
26,9,28,MI,88827.541,0.122,0.026
26,9,30,MI,44146.016,0.061,0.013
26,9,31,MI,91374.05,0.125,0.03
26,9,35,MI,15050.402,0.021,0.005
26,9,40,MI,42350.53,0.058,0.014
26,9,41,MI,3113.127,0.004,0.001
26,10,24,MI,48974.889,0.069,0.014
26,10,25,MI,20989.091,0.03,0.006
26,10,30,MI,45948.589,0.065,0.014
26,10,32,MI,88692.601,0.125,0.028
26,10,33,MI,89262.965,0.126,0.027
26,10,36,MI,89050.432,0.126,0.028
26,10,81,MI,83783.175,0.118,0.049
26,10,82,MI,88340,0.125,0.051
26,10,83,MI,85749.598,0.121,0.05
26,10,84,MI,67630.514,0.095,0.039
26,11,11,MI,4431.587,0.006,0.001
26,11,19,MI,88718.215,0.125,0.026
26,11,20,MI,89140.042,0.125,0.026
26,11,21,MI,62741.737,0.088,0.018
26,11,29,MI,22152.967,0.031,0.007
26,11,37,MI,10730.925,0.015,0.004
26,11,38,MI,94658.101,0.133,0.032
26,11,39,MI,72999.675,0.103,0.023
26,11,40,MI,24801.556,0.035,0.008
26,11,41,MI,92905.479,0.131,0.032
26,11,43,MI,60008.137,0.084,0.021
26,11,44,MI,81685.186,0.115,0.03
26,11,45,MI,6630.785,0.009,0.002
26,12,9,MI,7949.375,0.011,0.002
26,12,12,MI,66284.508,0.094,0.02
26,12,13,MI,66026.992,0.094,0.019
26,12,14,MI,73477.669,0.105,0.022
26,12,15,MI,86364.055,0.123,0.025
26,12,17,MI,21827.391,0.031,0.006
26,12,21,MI,25905.373,0.037,0.008
26,12,23,MI,89612.796,0.128,0.028
26,12,52,MI,12518.688,0.018,0.005
